item_id,item_name,category,department,shelf_life_days,days_remaining,initial_stock,current_stock,base_price,dynamic_price,daily_sales,elasticity,restock_frequency_days,last_restock_date,next_restock_date,carbon_score,predicted_monthly_sales,predicted_daily_sales,days_until_restock,days_stock_lasts
WM73BAE3,Tyson Pasta,Perishable,Grocery,382,233,176,146,5.41,5.41,25,0.92,12,2025-07-01,2025-07-13,3.5,784.08,26.14,12,5.5853100003444025
WM27ABA0,Uncle Ben's Rice,Perishable,Grocery,419,343,289,85,5.96,5.96,63,0.0,13,2025-06-19,2025-07-02,3.82,1915.75,63.86,1,1.3310366299342267
WMF3D9C2,Heinz Croissants 16oz,Perishable,Bakery,43,26,189,64,9.57,9.57,70,1.77,2,2025-06-30,2025-07-02,3.77,2094.49,69.82,1,0.9166427997670751
WMB745E4,Lettuce,Perishable,Produce,10,6,455,307,3.55,3.55,28,0.87,2,2025-06-29,2025-07-01,2.87,829.28,27.64,0,11.107091417483018
WM9C2583,Organic Milk,Perishable,Dairy,37,33,375,338,9.07,9.07,72,0.0,1,2025-06-19,2025-06-20,3.71,2286.11,76.2,0,4.435695715704318
WMEFCACF,Barilla Bread 16oz,Perishable,Bakery,44,29,430,191,4.58,4.58,59,0.0,2,2025-06-20,2025-06-22,2.81,1771.67,59.06,0,3.233999247524177
WM6040E7,Canned Ketchup 12oz,Perishable,Grocery,481,153,311,218,6.21,6.21,47,1.03,8,2025-06-27,2025-07-05,7.96,1391.3,46.38,4,4.70030174600121
WMF28380,Avocados 16oz,Perishable,Produce,4,0,340,166,3.74,3.05,62,0.69,2,2025-06-30,2025-07-02,2.63,1824.7,60.82,1,2.729365354043673
WM934F66,Sara Lee Sausage,Perishable,Meat,5,5,152,33,5.55,5.55,54,0.76,1,2025-06-19,2025-06-20,2.1,1658.52,55.28,0,0.596960939376123
WM77021C,Organic Croissants 16oz,Perishable,Bakery,57,18,449,232,8.35,8.35,6,1.39,1,2025-06-28,2025-06-29,2.03,198.6,6.62,0,35.04531782637739
WM86B541,Kellogg's Razor Blades,Perishable,Personal Care,484,146,166,140,3.04,3.04,49,0.69,11,2025-06-24,2025-07-05,6.5,1440.14,48.0,4,2.9166666666666665
WM27914E,Kellogg's Shampoo,Perishable,Personal Care,608,182,196,71,10.31,10.31,2,3.06,11,2025-06-26,2025-07-07,4.83,84.13,2.8,6,25.357143288972434
WM4001C3,Barilla Rice 16oz,Non-Perishable,Grocery,492,18,385,215,1.05,1.05,3,0.0,13,2025-06-29,2025-07-12,4.93,116.31,3.88,11,55.41236949962824
WMA71841,Campbell's Muffins,Perishable,Bakery,14,11,223,131,5.18,5.18,26,0.59,2,2025-06-28,2025-06-30,4.33,1563.86,52.13,0,2.5129483467462417
WMF6C6E1,Heinz Bacon,Perishable,Meat,8,7,451,428,8.89,8.89,36,1.29,2,2025-06-30,2025-07-02,5.38,1076.63,35.89,1,11.925327592049104
WM751D8B,Uncle Ben's Yogurt 16oz,Perishable,Dairy,10,3,211,75,3.15,3.15,2,0.18,1,2025-07-01,2025-07-02,6.71,90.91,3.03,1,24.752475481245547
WMB5106C,Barilla Croissants,Perishable,Bakery,45,35,346,133,8.54,8.54,21,1.19,1,2025-06-28,2025-06-29,3.24,639.44,21.31,0,6.241201470350126
WM7FDDF8,Uncle Ben's Muffins,Perishable,Bakery,39,23,363,361,1.46,1.46,64,0.23,2,2025-06-20,2025-06-22,5.67,1898.69,63.29,0,5.703902587737734
WMA6FB19,Apples 16oz,Perishable,Produce,5,5,230,176,1.95,1.95,53,0.43,2,2025-07-01,2025-07-03,4.32,1591.88,53.06,2,3.3169995372181367
WME7EDE2,Grapes,Perishable,Produce,10,1,449,268,4.77,4.35,80,0.83,2,2025-06-18,2025-06-20,5.38,2442.63,81.42,0,3.2915746257314313
WM046E8A,Campbell's Bagels 16oz,Perishable,Bakery,11,9,172,103,3.2,3.2,19,0.51,1,2025-06-26,2025-06-27,5.03,586.7,19.56,0,5.265848814533061
WMF6D58A,Sara Lee Charger,Perishable,Electronics,611,193,95,67,34.34,34.34,39,8.43,13,2025-06-19,2025-07-02,3.67,1150.94,38.36,1,1.746611025389813
WM3CB8D9,Uncle Ben's Bread 12oz,Perishable,Bakery,42,21,224,110,7.19,7.19,73,0.0,2,2025-06-20,2025-06-22,7.47,2194.44,73.15,0,1.5037593671284388
WM4AA29B,Tyson Sauce,Non-Perishable,Grocery,628,405,71,50,9.59,9.59,29,1.76,8,2025-06-18,2025-06-26,0.41,833.02,27.77,0,1.8005041114798208
WMBCA3E8,Tyson Beef 16oz,Perishable,Meat,9,4,373,262,8.76,8.76,36,0.45,2,2025-06-19,2025-06-21,6.15,1078.61,35.95,0,7.2878997062524
WMF45ADD,Sara Lee Bagels 16oz,Perishable,Bakery,58,3,356,222,6.0,5.42,35,0.78,2,2025-06-27,2025-06-29,6.03,1168.92,38.96,0,5.698152084620483
WM5B3E5C,Barilla Beans,Non-Perishable,Grocery,597,567,64,26,3.64,3.64,69,0.45,13,2025-06-22,2025-07-05,3.1,2172.49,72.42,4,0.3590168552524095
WM6C0450,Uncle Ben's Butter,Perishable,Dairy,18,4,109,34,5.97,5.97,51,0.44,1,2025-06-27,2025-06-28,4.06,1477.04,49.23,0,0.6906357976060934
WM175CCF,Del Monte Bread,Perishable,Bakery,24,0,184,88,9.75,9.75,50,0.0,1,2025-06-26,2025-06-27,6.35,1491.32,49.71,0,1.7702675844041114
WM3EC58D,Tyson Sauce,Non-Perishable,Grocery,498,29,352,188,9.91,9.91,71,1.75,11,2025-06-20,2025-07-01,5.87,2179.91,72.66,0,2.587393208432192
WMAAA1F5,Great Value Beef,Perishable,Meat,13,4,174,37,5.51,5.51,26,0.41,2,2025-06-17,2025-06-19,2.94,2076.14,69.2,0,0.5346821045046285
WMF0E8B8,Tyson Detergent 12oz,Perishable,Household,361,2,333,213,4.42,4.42,56,0.0,10,2025-06-27,2025-07-07,5.37,1797.46,59.92,6,3.554739761497378
WM5D9D8D,Uncle Ben's Toothpaste 12oz,Non-Perishable,Personal Care,481,21,124,79,5.77,5.77,64,1.72,13,2025-06-28,2025-07-11,6.18,1952.03,65.07,10,1.214077153381081
WM7EDB5C,Organic Paper Towels,Non-Perishable,Household,483,287,82,41,19.66,19.66,54,3.65,13,2025-06-25,2025-07-08,6.14,1624.13,54.14,7,0.7572959080571987
WMCAEF65,Organic Bread,Perishable,Bakery,29,23,482,187,8.62,8.62,76,0.0,1,2025-06-20,2025-06-21,6.09,2282.47,76.08,0,2.457938952410349
WM7A6F2F,Sara Lee Cereal,Non-Perishable,Grocery,516,417,164,131,4.33,4.33,22,0.65,10,2025-06-25,2025-07-05,6.23,678.87,22.63,4,5.788776175790292
WMA4FF3B,Campbell's Muffins 16oz,Perishable,Bakery,6,3,173,86,9.93,9.93,25,1.55,2,2025-07-01,2025-07-03,8.22,758.13,25.27,2,3.403244892842031
WM1066A8,Campbell's Pasta 12oz,Non-Perishable,Grocery,615,140,480,423,6.96,6.96,27,0.88,10,2025-06-27,2025-07-07,3.95,849.32,28.31,6,14.941716989747007
WMF3EBB3,Organic Butter,Perishable,Dairy,27,25,430,292,7.75,7.75,29,0.48,1,2025-06-24,2025-06-25,6.97,876.1,29.2,0,9.999999738719373
WMF162BF,Canned Pasta,Perishable,Grocery,453,134,445,281,1.4,1.4,29,0.22,12,2025-06-30,2025-07-12,7.43,868.46,28.95,11,9.706390072352749
WMCE2ECD,Sara Lee Earbuds,Perishable,Electronics,464,254,289,152,15.52,15.52,71,3.74,8,2025-06-27,2025-07-05,6.29,2193.79,73.13,4,2.0784904376964923
WMFE93A7,Heinz Bagels,Perishable,Bakery,58,13,348,141,8.56,8.56,34,1.02,2,2025-06-21,2025-06-23,2.6,1045.73,34.86,0,4.044750359474478
WM5974EC,Uncle Ben's Beans Organic,Perishable,Grocery,465,275,347,325,5.67,5.67,18,1.04,11,2025-06-21,2025-07-02,3.86,559.56,18.65,1,17.4262738148845
WM3E42EC,Peppers,Perishable,Produce,11,9,96,56,5.33,5.33,31,0.67,1,2025-07-01,2025-07-02,6.99,1014.28,33.81,1,1.6563146325169475
WM5B60FE,Canned Corn,Perishable,Grocery,382,132,201,43,8.64,8.64,3,1.11,13,2025-07-01,2025-07-14,8.35,119.39,3.98,13,10.804020048726048
WM8EE398,Organic Bagels 16oz,Perishable,Bakery,24,0,427,423,7.19,6.31,35,0.88,2,2025-06-29,2025-07-01,4.29,1063.37,35.45,0,11.9322987558922
WMDAC595,Fresh Bananas 12oz,Perishable,Produce,9,7,438,375,8.1,8.1,61,1.72,2,2025-06-28,2025-06-30,4.44,1884.71,62.82,0,5.969436514194961
WMAA6189,Apples 16oz,Perishable,Produce,9,0,190,47,8.58,6.58,47,2.0,1,2025-07-01,2025-07-02,6.36,1407.87,46.93,1,1.0014915766965486
WM0BEFD8,Barilla Butter,Perishable,Dairy,38,13,379,256,1.15,1.15,12,0.1,2,2025-06-27,2025-06-29,1.59,403.68,13.46,0,19.019316439410897
WM55ADDA,Del Monte Sauce Organic,Perishable,Grocery,582,368,139,92,7.63,7.63,59,0.99,13,2025-06-22,2025-07-05,1.66,1789.77,59.66,4,1.542071743803243
WM211D41,Organic Rolls,Perishable,Bakery,9,4,382,166,4.52,4.52,50,0.55,1,2025-06-23,2025-06-24,3.7,1516.31,50.54,0,3.2845270477428903
WMFDBE5D,Organic Avocados 12oz,Perishable,Produce,4,2,127,32,1.15,1.15,46,0.18,1,2025-06-30,2025-07-01,8.74,1403.1,46.77,0,0.6841992663416385
WMF65AE0,Heinz Cereal,Perishable,Grocery,489,329,312,180,2.87,2.87,21,0.4,11,2025-06-21,2025-07-02,2.99,648.48,21.62,1,8.32562409865209
WMF919F9,Organic Avocados 12oz,Perishable,Produce,7,0,332,229,9.39,7.85,5,1.54,2,2025-06-26,2025-06-28,7.92,153.86,5.13,0,44.63937522250077
WM67CAF2,Kellogg's Lotion,Perishable,Personal Care,614,562,245,194,9.82,9.82,41,2.07,11,2025-06-23,2025-07-04,4.83,1257.41,41.91,3,4.628966850544602
WM8585A2,Lettuce,Perishable,Produce,5,5,382,377,2.86,2.86,43,0.43,1,2025-06-19,2025-06-20,3.34,1316.7,43.89,0,8.589656077528138
WM697761,Organic Rolls 12oz,Perishable,Bakery,24,8,448,310,5.19,5.19,73,0.54,2,2025-06-25,2025-06-27,7.65,2131.35,71.05,0,4.363124372762859
WM648916,Fresh Carrots 16oz,Perishable,Produce,14,8,292,229,4.0,4.0,42,0.44,1,2025-06-19,2025-06-20,6.28,1310.76,43.69,0,5.241474186268469
WM6CE4BC,Uncle Ben's Speaker,Non-Perishable,Electronics,572,536,78,26,36.31,36.31,91,13.91,10,2025-06-28,2025-07-08,5.01,2661.88,88.73,7,0.2930237689207558
WM540A54,Canned Pasta,Perishable,Grocery,409,65,122,115,2.26,2.26,43,0.3,11,2025-06-29,2025-07-10,5.33,1314.53,43.82,9,2.624372450956068
WM40AF88,Great Value Pork Organic,Perishable,Meat,9,5,210,150,8.37,8.37,11,1.15,2,2025-06-28,2025-06-30,4.49,350.5,11.68,0,12.842465417875905
WM29D21D,Fresh Onions,Perishable,Produce,4,1,299,178,2.34,2.34,61,0.4,2,2025-06-29,2025-07-01,5.97,1935.16,64.51,0,2.759262038530156
WME6ED83,Uncle Ben's Croissants,Perishable,Bakery,26,19,223,135,4.58,4.58,55,0.83,2,2025-06-18,2025-06-20,7.24,1653.29,55.11,0,2.4496461350908123
WM8FA52A,Great Value Cereal,Perishable,Grocery,670,81,335,178,1.62,1.62,66,0.24,8,2025-06-17,2025-06-25,3.98,2028.96,67.63,0,2.6319681684003617
WM33B05D,Canned Beans Organic,Perishable,Grocery,474,203,293,129,7.17,7.17,59,0.76,11,2025-06-17,2025-06-28,4.52,1837.17,61.24,0,2.106466304120938
WM4525E9,Canned Beans Organic,Non-Perishable,Grocery,386,151,453,378,5.32,5.32,75,0.71,10,2025-06-27,2025-07-07,3.47,2271.36,75.71,6,4.9927354982299015
WM26D085,Canned Pasta 16oz,Non-Perishable,Grocery,495,433,141,126,3.21,3.21,49,0.61,9,2025-06-17,2025-06-26,5.09,1446.71,48.22,0,2.613023575493031
WMCC14C1,Barilla Muffins 16oz,Perishable,Bakery,19,4,68,41,2.23,2.23,70,0.35,2,2025-06-30,2025-07-02,7.36,2114.59,70.49,1,0.5816428038377511
WM0DE768,Uncle Ben's Muffins Organic,Perishable,Bakery,5,2,81,33,6.28,6.28,9,0.82,1,2025-06-17,2025-06-18,2.21,282.27,9.41,0,3.5069076020309917
WMDA5981,Bananas,Perishable,Produce,12,10,296,280,7.78,7.78,79,1.54,2,2025-06-22,2025-06-24,6.58,2347.78,78.26,0,3.5778174336437183
WM34AABE,Fresh Grapes,Perishable,Produce,7,5,206,141,2.01,2.01,73,0.29,2,2025-06-22,2025-06-24,8.98,2276.79,75.89,0,1.8579523143234167
WM5CC308,Uncle Ben's Cream,Perishable,Dairy,43,11,141,105,2.79,2.79,73,0.22,2,2025-06-17,2025-06-19,4.69,2137.8,71.26,0,1.4734773625078974
WM476E03,Organic Cheese,Perishable,Dairy,49,32,408,319,7.08,7.08,62,0.43,1,2025-06-19,2025-06-20,6.11,1835.21,61.17,0,5.214974816885795
WME24A21,Barilla Beef 16oz,Perishable,Meat,10,8,400,156,2.28,2.28,52,0.23,1,2025-06-17,2025-06-18,1.07,1532.7,51.09,0,3.053435105384278
WME1489D,Heinz Beans 12oz,Perishable,Grocery,580,187,454,131,3.59,3.59,68,0.47,11,2025-06-26,2025-07-07,6.29,2037.94,67.93,6,1.9284557546221406
WM1119B9,Organic Pasta Organic,Non-Perishable,Grocery,539,164,193,44,8.97,8.97,27,1.12,7,2025-06-27,2025-07-04,4.93,820.58,27.35,3,1.6087751146727969
WM4C3752,Sara Lee Sauce 16oz,Perishable,Grocery,316,265,328,180,6.43,6.43,19,0.87,13,2025-06-17,2025-06-30,8.51,591.02,19.7,0,9.137055483704563
WMFC32DE,Peppers,Perishable,Produce,13,5,217,109,6.51,6.51,68,0.96,2,2025-06-22,2025-06-24,0.0,2050.86,68.36,0,1.5944996931947721
WM219F44,Organic Apples,Perishable,Produce,7,7,125,74,7.06,7.06,44,1.56,1,2025-06-25,2025-06-26,6.74,1312.37,43.75,0,1.6914285714285715
WMDF3592,Sara Lee Yogurt,Perishable,Dairy,41,35,126,124,7.9,7.9,9,0.72,2,2025-06-18,2025-06-20,6.0,270.61,9.02,0,13.747227683704942
WM66FBA2,Organic Detergent 12oz,Non-Perishable,Household,569,44,383,353,12.69,12.69,25,0.0,8,2025-06-18,2025-06-26,6.48,782.14,26.07,0,13.540468129352625
WMBB9AAA,Fresh Avocados,Perishable,Produce,12,11,106,88,2.55,2.55,29,0.57,2,2025-06-27,2025-06-29,7.82,776.41,25.88,0,3.4003092292756207
WMDC9F97,Canned Soup Organic,Perishable,Grocery,581,519,187,104,8.0,8.0,32,1.53,7,2025-06-24,2025-07-01,2.46,988.51,32.95,0,3.156297347251479
WM3B3732,Barilla Beans Organic,Perishable,Grocery,369,42,53,46,2.47,2.47,77,0.36,9,2025-06-19,2025-06-28,7.18,2383.71,79.46,0,0.5789076331488267
WM3FB7E1,Uncle Ben's Beans,Perishable,Grocery,663,102,87,53,3.37,3.37,55,0.54,11,2025-06-24,2025-07-05,5.6,1649.16,54.97,4,0.9641622489183942
WM5F5ADE,Sara Lee Bagels,Perishable,Bakery,30,2,256,193,8.31,7.66,73,0.97,2,2025-06-29,2025-07-01,4.36,2165.43,72.18,0,2.673870867054577
WM96A811,Organic Shampoo 16oz,Non-Perishable,Personal Care,621,584,57,33,10.48,10.48,49,1.7,11,2025-06-23,2025-07-04,6.17,1473.81,49.13,3,0.6716873454622535
WMCC337D,Del Monte TV,Perishable,Electronics,515,466,450,155,55.91,55.91,43,21.7,9,2025-06-20,2025-06-29,5.08,1356.69,45.22,0,3.427686771689784
WM8A0D1E,Tyson Butter 12oz,Perishable,Dairy,12,11,270,182,9.08,9.08,44,0.73,1,2025-06-26,2025-06-27,9.07,1392.72,46.42,0,3.9207239805915557
WM0361D8,Heinz Muffins,Perishable,Bakery,22,16,307,224,9.89,9.89,37,1.08,2,2025-06-28,2025-06-30,9.53,1130.6,37.69,0,5.943221230081516
WMD141DF,Kellogg's Rice 12oz,Non-Perishable,Grocery,397,105,299,251,3.29,3.29,60,0.0,12,2025-06-19,2025-07-01,5.36,1869.26,62.31,0,4.028245778655854
WM99E590,Great Value Rolls 16oz,Perishable,Bakery,46,24,366,92,4.07,4.07,13,0.68,2,2025-06-25,2025-06-27,4.44,338.82,11.29,0,8.148804279083455
WM05DD66,Organic Lettuce 12oz,Perishable,Produce,12,1,331,257,8.6,8.04,75,0.96,1,2025-06-20,2025-06-21,6.39,2207.51,73.58,0,3.492796868775454
WM211814,Peppers,Perishable,Produce,5,2,410,281,7.63,7.63,25,1.25,2,2025-06-25,2025-06-27,2.76,755.34,25.18,0,11.15965038103038
WM318C3B,Uncle Ben's Trash Bags 16oz,Perishable,Household,520,403,155,112,2.54,2.54,44,0.41,8,2025-07-01,2025-07-09,5.39,1324.36,44.15,8,2.536806254340676
WM4BD856,Organic Potatoes,Perishable,Produce,14,13,382,297,3.18,3.18,71,0.7,2,2025-06-22,2025-06-24,7.95,2178.06,72.6,0,4.090909176890248
WM2CEF3C,Sara Lee Cereal 16oz,Perishable,Grocery,444,371,470,400,4.04,4.04,67,0.42,8,2025-06-18,2025-06-26,2.7,2044.98,68.17,0,5.867683889453573
WM85B2FC,Kellogg's Rolls,Perishable,Bakery,54,35,172,147,3.3,3.3,68,0.38,2,2025-06-20,2025-06-22,7.96,2066.48,68.88,0,2.1341464265622565
WM434DE9,Kellogg's Bagels 16oz,Perishable,Bakery,20,14,172,145,2.25,2.25,57,0.27,1,2025-06-18,2025-06-19,4.48,1647.21,54.91,0,2.6406847642130127
WMC576FC,Campbell's Yogurt,Perishable,Dairy,10,8,334,178,4.21,4.21,12,0.33,1,2025-06-29,2025-06-30,4.49,375.53,12.52,0,14.217251876346532
WM9BAA32,Del Monte Yogurt,Perishable,Dairy,21,0,421,151,1.49,1.37,16,0.12,2,2025-06-19,2025-06-21,4.81,1374.82,45.83,0,3.294784943641034
WM740F66,Kellogg's Pasta 12oz,Non-Perishable,Grocery,576,307,96,82,5.9,5.9,33,1.09,9,2025-06-25,2025-07-04,5.9,1122.92,37.43,3,2.1907560601505294
WME840FB,Great Value Rice,Perishable,Grocery,557,141,309,220,8.32,8.32,48,0.0,9,2025-06-17,2025-06-26,4.34,1431.36,47.71,0,4.61119271057793
WM640AE0,Great Value Beans,Perishable,Grocery,683,386,132,117,5.98,5.98,51,0.81,8,2025-06-20,2025-06-28,6.79,1544.81,51.49,0,2.272285806681758
WM916517,Great Value Cereal 12oz,Non-Perishable,Grocery,693,216,162,77,6.38,6.38,33,0.98,10,2025-06-17,2025-06-27,3.48,1012.31,33.74,0,2.282157562817851
WMB0049B,Great Value Cleaner,Non-Perishable,Household,586,551,71,52,9.89,9.89,45,1.69,12,2025-06-26,2025-07-08,6.06,1346.74,44.89,7,1.1583871843845719
WM688EBC,Organic Lettuce 12oz,Perishable,Produce,4,1,283,122,1.41,1.41,8,0.16,1,2025-06-20,2025-06-21,4.01,256.2,8.54,0,14.285714349526552
WMC936E4,Tyson Detergent,Non-Perishable,Household,523,354,242,100,16.84,16.84,69,0.0,10,2025-06-28,2025-07-08,5.28,2086.22,69.54,7,1.4380212637827468
WM69D3CC,Uncle Ben's Beef,Perishable,Meat,9,3,307,227,0.87,0.87,36,0.09,2,2025-06-27,2025-06-29,5.84,1095.08,36.5,0,6.219178082191781
WM5466CB,Heinz Batteries,Non-Perishable,Electronics,490,383,498,421,51.37,51.37,78,18.8,7,2025-06-19,2025-06-26,3.75,2446.45,81.55,0,5.162476814780761
WM645F35,Del Monte Cereal 16oz,Perishable,Grocery,371,155,390,109,1.3,1.3,66,0.21,8,2025-06-29,2025-07-07,8.31,2005.76,66.86,6,1.6302721957068624
WM9395EB,Canned Soup,Non-Perishable,Grocery,397,345,466,309,0.98,0.98,21,0.18,11,2025-06-26,2025-07-07,4.84,682.9,22.76,6,13.57644977559742
WM7C12D3,Organic Beef Organic,Perishable,Meat,3,2,304,121,1.75,1.75,67,0.24,1,2025-07-01,2025-07-02,4.38,2065.56,68.85,1,1.757443757177144
WM0B817D,Barilla Sauce,Non-Perishable,Grocery,321,201,179,138,3.65,3.65,56,0.61,12,2025-06-17,2025-06-29,6.04,1708.31,56.94,0,2.4236038519197995
WM2511A0,Campbell's Croissants,Perishable,Bakery,48,37,119,104,3.05,3.05,58,0.5,1,2025-06-28,2025-06-29,3.27,1765.86,58.86,0,1.766904500876097
WME6ADD6,Heinz Cream,Perishable,Dairy,22,7,190,171,1.56,1.56,30,0.14,1,2025-06-28,2025-06-29,5.72,912.57,30.42,0,5.621301761049596
WM8B0DFA,Del Monte Beans 12oz,Perishable,Grocery,581,157,86,17,1.98,1.98,48,0.2,13,2025-06-29,2025-07-12,8.66,1442.36,48.08,11,0.3535773575827896
WMA9EC59,Campbell's Lotion 12oz,Non-Perishable,Personal Care,536,456,140,35,14.4,14.4,19,2.31,7,2025-06-30,2025-07-07,5.59,581.64,19.39,6,1.8050542084434067
WM13C032,Great Value Cereal,Perishable,Grocery,632,381,280,266,3.23,3.23,55,0.34,9,2025-06-24,2025-07-03,4.89,1037.98,34.6,2,7.687861610715198
WM091492,Fresh Grapes 12oz,Perishable,Produce,10,9,70,28,3.74,3.74,69,0.93,1,2025-06-23,2025-06-24,6.07,2134.24,71.14,0,0.39359010739708095
WM21D962,Apples 16oz,Perishable,Produce,10,4,296,254,3.31,3.31,35,0.64,2,2025-06-24,2025-06-26,6.88,1084.71,36.16,0,7.02433631282712
WMFBCD75,Barilla Rolls,Perishable,Bakery,55,22,114,48,3.29,3.29,65,0.47,2,2025-07-01,2025-07-03,5.6,1917.33,63.91,2,0.7510561745360989
WM945224,Campbell's Bacon 12oz,Perishable,Meat,6,1,347,171,6.14,6.01,46,0.79,2,2025-06-25,2025-06-27,2.51,1394.47,46.48,0,3.6790017574034715
WMF8E937,Great Value Sauce,Non-Perishable,Grocery,572,59,230,95,7.91,7.91,5,0.89,8,2025-06-26,2025-07-04,7.71,184.48,6.15,3,15.447154232007248
WME60FE2,Campbell's Rice 16oz,Non-Perishable,Grocery,335,184,220,113,4.19,4.19,7,0.0,7,2025-06-21,2025-06-28,3.76,231.38,7.71,0,14.656290459261594
WM8CE51F,Uncle Ben's Beef,Perishable,Meat,3,3,258,191,5.03,5.03,75,0.56,2,2025-06-29,2025-07-01,4.93,2230.44,74.35,0,2.5689307857414567
WMD277E8,Heinz Bagels 12oz,Perishable,Bakery,35,9,411,270,9.95,9.95,133,1.97,1,2025-06-17,2025-06-18,6.46,2243.28,74.78,0,3.6105911260692682
WM63E8E3,Uncle Ben's Butter,Perishable,Dairy,34,18,177,134,3.14,3.14,66,0.16,2,2025-06-17,2025-06-19,5.93,2021.26,67.38,0,1.9887207696970128
WMCCE937,Organic Yogurt 16oz,Perishable,Dairy,31,22,163,122,6.33,6.33,29,0.53,2,2025-06-24,2025-06-26,7.57,891.07,29.7,0,4.10774400222357
WM7ECDB6,Campbell's Beans 16oz,Non-Perishable,Grocery,533,191,460,452,3.5,3.5,29,0.49,11,2025-06-21,2025-07-02,7.46,881.61,29.39,1,15.379381061137437
WM1FF094,Organic Paper Towels 12oz,Non-Perishable,Household,350,205,486,339,3.12,3.12,29,0.76,11,2025-07-01,2025-07-12,5.04,899.9,30.0,11,11.3
WM274718,Campbell's Beans 16oz,Perishable,Grocery,670,278,224,105,4.7,4.7,71,0.63,13,2025-06-23,2025-07-06,6.02,2080.31,69.34,5,1.5142775532946355
WM54B5E3,Canned Pasta 16oz,Perishable,Grocery,353,138,123,50,2.48,2.48,99,0.44,11,2025-06-19,2025-06-30,5.51,2024.98,67.5,0,0.7407407407407407
WM2EE08E,Campbell's Beans 12oz,Perishable,Grocery,362,62,445,246,8.76,8.76,72,1.64,9,2025-06-25,2025-07-04,9.72,2145.23,71.51,3,3.4400782079597274
WMDC6C51,Uncle Ben's Butter 16oz,Perishable,Dairy,50,39,174,43,1.68,1.68,33,0.12,2,2025-06-27,2025-06-29,0.0,996.18,33.21,0,1.2947907613795948
WMFA2A28,Organic Beans 16oz,Non-Perishable,Grocery,309,304,88,30,3.16,3.16,43,0.62,7,2025-06-29,2025-07-06,8.06,1336.16,44.54,5,0.6735518496485151
WM95032C,Uncle Ben's Sauce Organic,Perishable,Grocery,320,263,421,222,3.85,3.85,43,0.56,11,2025-06-23,2025-07-04,5.43,1347.26,44.91,3,4.94321978967436
WMCD3922,Barilla Bagels Organic,Perishable,Bakery,26,0,265,260,8.29,7.14,64,1.15,2,2025-06-21,2025-06-23,6.83,1919.45,63.98,0,4.063769957177966
WME45AC3,Fresh Carrots,Perishable,Produce,7,0,229,135,5.09,4.36,43,0.73,2,2025-06-27,2025-06-29,5.38,1336.97,44.57,0,3.0289432560996215
WM262D73,Heinz Beans,Perishable,Grocery,703,34,94,90,2.26,2.26,152,0.41,13,2025-06-18,2025-07-01,5.26,3003.31,100.11,0,0.8990110823223173
WME2D18A,Great Value Bread Organic,Perishable,Bakery,10,1,283,227,3.9,3.9,21,0.0,1,2025-06-19,2025-06-20,5.26,658.33,21.94,0,10.346399018889096
WM4E6452,Tyson Pasta 12oz,Perishable,Grocery,621,257,343,183,0.71,0.71,37,0.1,7,2025-06-19,2025-06-26,5.11,1095.91,36.53,0,5.009581333567248
WMB290AA,Uncle Ben's Cereal 16oz,Perishable,Grocery,546,61,199,74,4.65,4.65,77,0.91,9,2025-06-22,2025-07-01,5.85,2275.67,75.86,0,0.9754811416374052
WM4468CD,Sara Lee Batteries 12oz,Non-Perishable,Electronics,710,128,409,299,75.78,75.78,75,21.96,12,2025-06-19,2025-07-01,5.57,2330.32,77.68,0,3.8491245986784293
WME76512,Heinz Beans 12oz,Non-Perishable,Grocery,469,244,498,444,6.92,6.92,61,1.18,11,2025-06-21,2025-07-02,2.65,1833.8,61.13,1,7.263209426501805
WM212ED3,Fresh Onions,Perishable,Produce,8,4,306,254,7.55,7.55,25,1.08,1,2025-06-23,2025-06-24,7.9,770.24,25.67,0,9.894818825285752
WM8C27E3,Fresh Grapes 16oz,Perishable,Produce,8,1,167,111,6.19,5.85,3,0.92,2,2025-06-19,2025-06-21,4.94,98.43,3.28,0,33.841463709820744
WM5B1A7B,Kellogg's Muffins,Perishable,Bakery,6,0,371,263,1.69,1.49,23,0.2,1,2025-06-18,2025-06-19,6.7,646.18,21.54,0,12.209841635169736
WMC55A04,Tyson Cheese 12oz,Perishable,Dairy,37,11,165,121,2.06,2.06,10,0.16,2,2025-06-27,2025-06-29,0.96,314.01,10.47,0,11.556828740591575
WM47A874,Tyson Rolls,Perishable,Bakery,47,34,310,306,3.92,3.92,13,0.58,1,2025-06-22,2025-06-23,4.38,385.78,12.86,0,23.794712921404848
WM6F8B21,Heinz Trash Bags 16oz,Perishable,Household,578,467,448,155,2.34,2.34,50,0.5,11,2025-06-17,2025-06-28,4.37,1512.49,50.42,0,3.074177025564979
WM16D17A,Barilla Rice,Non-Perishable,Grocery,310,65,237,169,9.16,9.16,3,0.0,11,2025-06-25,2025-07-06,5.4,112.44,3.75,5,45.06666666666667
WM5B265F,Canned Rice 16oz,Perishable,Grocery,363,119,74,63,9.67,9.67,72,0.0,9,2025-06-29,2025-07-08,6.62,2063.75,68.79,7,0.9158307771701102
WM6D2294,Uncle Ben's Muffins 16oz,Perishable,Bakery,25,0,285,74,8.21,7.04,32,1.17,2,2025-06-18,2025-06-20,7.1,976.6,32.55,0,2.2734255525187725
